geometry,y,x
POINT Z (-121.267531809626 49.44761691843353 2.229007804999128e-07),315.0003967,1023720.516
POINT Z (-121.2679641256517 49.44736571561916 2.229007804999128e-07),315.1408081,1023762.499
POINT Z (-121.2683964416774 49.44711451280478 2.229007804999128e-07),314.5625916,1023804.483
POINT Z (-121.2688287577031 49.44686330999041 2.229007804999128e-07),313.6704102,1023846.466
POINT Z (-121.2692610737287 49.44661210717604 2.229007804999128e-07),313.648407,1023888.449
POINT Z (-121.2696933897544 49.44636090436165 2.229007804999128e-07),311.740387,1023930.433
POINT Z (-121.2701257057801 49.44610970154729 2.229007804999128e-07),314.9504089,1023972.417
POINT Z (-121.2705580207719 49.4458584969538 2.229007804999128e-07),317.7602234,1024014.401
POINT Z (-121.2709943623548 49.44561682549489 2.229007804999128e-07),312.5211792,1024056.058
POINT Z (-121.271475815231 49.44548190652655 2.229007804999128e-07),310.3505859,1024094.051
POINT Z (-121.2719572681071 49.4453469875582 2.229007804999128e-07),309.8502197,1024132.045
POINT Z (-121.2724387209833 49.44521206858987 2.229007804999128e-07),309.150177,1024170.039
POINT Z (-121.2729201738595 49.44507714962153 2.229007804999128e-07),308.4981995,1024208.033
POINT Z (-121.2734078397799 49.44500098110512 2.229007804999128e-07),307.6004028,1024245.444
POINT Z (-121.2739068634826 49.44503221160614 2.229007804999128e-07),309.3299866,1024281.791
POINT Z (-121.2744058871852 49.44506344210718 2.229007804999128e-07),315.2510071,1024318.138
POINT Z (-121.2749049108878 49.44509467260821 2.229007804999128e-07),314.5401917,1024354.484
POINT Z (-121.2754039345905 49.44512590310926 2.229007804999128e-07),306.7002258,1024390.831
POINT Z (-121.2758834921257 49.44503288171567 2.229007804999128e-07),306.3997803,1024471.791
POINT Z (-121.276349054922 49.4448505323734 2.229007804999128e-07),305.7008057,1024529.549
POINT Z (-121.2768146177184 49.44466818303114 2.229007804999128e-07),304.5298157,1024568.926
POINT Z (-121.2772801805148 49.44448583368887 2.229007804999128e-07),303.6803894,1024608.302
POINT Z (-121.2777447418085 49.44430106979609 2.229007804999128e-07),303.2997742,1024647.762
POINT Z (-121.2781823864516 49.44406238201991 2.229007804999128e-07),303.9888,1024689.293
POINT Z (-121.2784911491452 49.44366910654514 2.229007804999128e-07),304.1795959,1024738.42
POINT Z (-121.2788197279915 49.44329321876285 2.229007804999128e-07),302.2297974,1024786.587
POINT Z (-121.2792156543404 49.44298786269816 2.229007804999128e-07),302.140625,1024831.05
POINT Z (-121.2796726521078 49.44278863452441 2.229007804999128e-07),301.0301819,1024871.078
POINT Z (-121.2801356017835 49.44259974938016 2.229007804999128e-07),302.2492065,1024910.674
POINT Z (-121.2805985514593 49.44241086423593 2.229007804999128e-07),304.3302002,1024950.271
POINT Z (-121.2810615011351 49.4422219790917 2.229007804999128e-07),302.2102051,1024989.867
POINT Z (-121.2815244508108 49.44203309394746 2.229007804999128e-07),300.6210022,1025029.463
POINT Z (-121.2819888803115 49.4418485233243 2.229007804999128e-07),299.1694336,1025068.932
POINT Z (-121.282476410498 49.44174325663442 2.229007804999128e-07),300.3985901,1025106.362
POINT Z (-121.2829722821392 49.44167921500205 2.229007804999128e-07),305.6296082,1025143.017
POINT Z (-121.2834689900798 49.44162193305266 2.229007804999128e-07),307.3497925,1025179.591
POINT Z (-121.2839656980205 49.44156465110331 2.229007804999128e-07),312.1802063,1025216.165
POINT Z (-121.2844606051323 49.44149844348619 2.229007804999128e-07),312.5,1025252.906
POINT Z (-121.2849576272492 49.44145025174657 2.229007804999128e-07),310.151001,1025289.449
POINT Z (-121.285454334417 49.44139296309672 2.229007804999128e-07),305.9210205,1025326.024
POINT Z (-121.2859480318963 49.441314041545 2.229007804999128e-07),302.4504089,1025362.886
POINT Z (-121.2864415136827 49.44123356964663 2.229007804999128e-07),298.6694031,1025399.769
POINT Z (-121.2869366399074 49.4411656767251 2.229007804999128e-07),297.7900085,1025436.495
POINT Z (-121.2874342243146 49.44111658744161 2.229007804999128e-07),298.009613,1025472.984
POINT Z (-121.28793012774 49.44105566792817 2.229007804999128e-07),299.3595886,1025509.634
POINT Z (-121.2884134799549 49.44093187627827 2.229007804999128e-07),298.9810181,1025547.446
POINT Z (-121.2888891110083 49.44077768451128 2.229007804999128e-07),294.5186157,1025585.96
POINT Z (-121.2893647420618 49.44062349274427 2.229007804999128e-07),294.4204102,1025624.475
POINT Z (-121.2898483375288 49.44050070343084 2.229007804999128e-07),293.8005981,1025662.264
POINT Z (-121.2903399631465 49.44040957576171 2.229007804999128e-07),292.8389893,1025699.324
POINT Z (-121.2908315887641 49.44031844809255 2.229007804999128e-07),293.0596008,1025736.384
POINT Z (-121.2913232143817 49.44022732042341 2.229007804999128e-07),292.7502136,1025773.443
POINT Z (-121.2916871317046 49.44001945787202 2.229007804999128e-07),294.4893799,1025815.784
POINT Z (-121.2917689809269 49.43955389915775 2.229007804999128e-07),296.6901855,1025869.787
POINT Z (-121.2922609831769 49.43946482735522 2.229007804999128e-07),293.0802002,1025906.812
POINT Z (-121.2927541467066 49.43939328460442 2.229007804999128e-07),289.8999939,1025943.725
POINT Z (-121.2932535993597 49.43941667364764 2.229007804999128e-07),289.1896057,1025980.034
POINT Z (-121.2937530520127 49.43944006269087 2.229007804999128e-07),288.7703857,1026016.342
POINT Z (-121.2942525046658 49.43946345173411 2.229007804999128e-07),287.1503906,1026052.651
POINT Z (-121.2947492265119 49.4394649546924 2.229007804999128e-07),285.2614136,1026089.214
POINT Z (-121.2952276189438 49.43931955633913 2.229007804999128e-07),281.7365723,1026127.486
POINT Z (-121.2957060113757 49.43917415798585 2.229007804999128e-07),280.3398132,1026165.757
POINT Z (-121.2961844038075 49.43902875963259 2.229007804999128e-07),279.8392029,1026204.028
POINT Z (-121.2966627962394 49.43888336127932 2.229007804999128e-07),285.4196167,1026242.3
POINT Z (-121.2971411886713 49.43873796292604 2.229007804999128e-07),283.3098145,1026280.571
POINT Z (-121.2975941940144 49.43853602543612 2.229007804999128e-07),284.1502075,1026320.866
POINT Z (-121.2980207136159 49.43827510201914 2.229007804999128e-07),283.4406128,1026363.273
POINT Z (-121.2984472332174 49.43801417860217 2.229007804999128e-07),283.8305969,1026405.679
POINT Z (-121.2988737528189 49.43775325518518 2.229007804999128e-07),285.0296021,1026448.086
POINT Z (-121.2993002724204 49.43749233176821 2.229007804999128e-07),286.5016174,1026490.492
POINT Z (-121.299726792022 49.43723140835123 2.229007804999128e-07),284.5,1026532.899
POINT Z (-121.3001533116234 49.43697048493426 2.229007804999128e-07),282.8599854,1026575.306
POINT Z (-121.300579831225 49.43670956151728 2.229007804999128e-07),280.4710083,1026617.713
POINT Z (-121.3010331170943 49.4365480209763 2.229007804999128e-07),279.0903931,1026657.822
POINT Z (-121.3014443290687 49.4362635834399 2.229007804999128e-07),277.8900146,1026701.29
POINT Z (-121.3018555410431 49.43597914590348 2.229007804999128e-07),277.1005859,1026744.759
POINT Z (-121.3022667530175 49.43569470836708 2.229007804999128e-07),276.4307861,1026788.227
POINT Z (-121.3026837558741 49.43541903407693 2.229007804999128e-07),275.1000061,1026831.297
POINT Z (-121.3031226645571 49.43517998901073 2.229007804999128e-07),277.8683777,1026872.789
POINT Z (-121.3035670926808 49.43495089592303 2.229007804999128e-07),314.7387695,1026913.87
POINT Z (-121.3040115208045 49.43472180283531 2.229007804999128e-07),301.5195618,1026954.95
POINT Z (-121.3044559489282 49.43449270974759 2.229007804999128e-07),274.8905334,1026996.031
POINT Z (-121.3047675697106 49.43412861237997 2.229007804999128e-07),275.7232666,1027043.947
POINT Z (-121.3049441072503 49.43366081488414 2.229007804999128e-07),278.3509827,1027097.515
POINT Z (-121.3051830070394 49.43322617258837 2.229007804999128e-07),276.5040283,1027149.094
POINT Z (-121.30538265621 49.43277076128211 2.229007804999128e-07),275.7604675,1027201.92
POINT Z (-121.3055025109858 49.4322913681051 2.229007804999128e-07),275.3985596,1027256.22
POINT Z (-121.3055268923776 49.43179196291117 2.229007804999128e-07),273.6091309,1027311.779
POINT Z (-121.3055512737694 49.43129255771721 2.229007804999128e-07),274.5174561,1027367.338
POINT Z (-121.305555189188 49.43079289765114 2.229007804999128e-07),274.3711243,1027422.913
POINT Z (-121.3055307808088 49.43029349377547 2.229007804999128e-07),272.7184753,1027478.472
POINT Z (-121.3056324388246 49.42980780313832 2.229007804999128e-07),270.0687256,1027533.164
POINT Z (-121.3057856054851 49.42933184098212 2.229007804999128e-07),268.6489868,1027587.242
POINT Z (-121.306018497532 49.42889021242217 2.229007804999128e-07),268.7679138,1027639.214
POINT Z (-121.3063391071069 49.42850653351938 2.229007804999128e-07),272.0340271,1027687.802
POINT Z (-121.3067032749096 49.4281663766649 2.229007804999128e-07),275.0111084,1027734.071
POINT Z (-121.307099800633 49.4278617993336 2.229007804999128e-07),280.4598083,1027778.502
POINT Z (-121.3074963263563 49.42755722200229 2.229007804999128e-07),278.3709106,1027822.932
POINT Z (-121.3078928520796 49.42725264467099 2.229007804999128e-07),273.3415833,1027867.363
POINT Z (-121.3082924302154 49.42695211865389 2.229007804999128e-07),276.1430969,1027911.598
POINT Z (-121.3086920014477 49.42665164443899 2.229007804999128e-07),275.3692017,1027955.832
POINT Z (-121.3089819252475 49.42625018567354 2.229007804999128e-07),270.7102051,1028005.517
POINT Z (-121.3092357055136 49.42581937762291 2.229007804999128e-07),266.2814331,1028056.835
POINT Z (-121.3093440950453 49.42533224346158 2.229007804999128e-07),258.1011963,1028111.618
POINT Z (-121.3093275221861 49.42484205271064 2.229007804999128e-07),255.1922302,1028166.591
POINT Z (-121.3093038551952 49.42434505783849 2.229007804999128e-07),257.7032776,1028221.997
POINT Z (-121.3093483178714 49.42384899411518 2.229007804999128e-07),262.3129883,1028277.343
POINT Z (-121.3094666068188 49.42336362149045 2.229007804999128e-07),256.8805542,1028332.012
POINT Z (-121.3096984321025 49.42293201785836 2.229007804999128e-07),258.8119202,1028383.467
POINT Z (-121.3100274946812 49.42255623278665 2.229007804999128e-07),255.7559509,1028431.626
POINT Z (-121.3103714072192 49.42219523169398 2.229007804999128e-07),249.3281403,1028478.995
POINT Z (-121.3106687010535 49.42184455348183 2.229007804999128e-07),248.0188446,1028526.082
POINT Z (-121.3110224952368 49.42149256524796 2.229007804999128e-07),246.5500488,1028572.962
POINT Z (-121.311378950997 49.42114194831221 2.229007804999128e-07),246.0082092,1028619.744
POINT Z (-121.3117326366892 49.42078857230253 2.229007804999128e-07),246.0794678,1028666.674
POINT Z (-121.3121013100033 49.42045083785794 2.229007804999128e-07),246.12146,1028712.778
POINT Z (-121.3124725110771 49.4201158648061 2.229007804999128e-07),247.7012329,1028758.738
POINT Z (-121.3128448324862 49.41978213322479 2.229007804999128e-07),249.2512817,1028804.635
POINT Z (-121.3132086261308 49.41943927512477 2.229007804999128e-07),249.0743408,1028851.01
POINT Z (-121.3135550913262 49.41907905568809 2.229007804999128e-07),248.2098694,1028898.311
POINT Z (-121.3138925935802 49.41871014888608 2.229007804999128e-07),247.7928467,1028946.082
POINT Z (-121.3142238598678 49.41833681004744 2.229007804999128e-07),247.5573273,1028994.044
POINT Z (-121.3144612816342 49.41789677492973 2.229007804999128e-07),246.2746124,1029046.218
POINT Z (-121.3146987034007 49.41745673981203 2.229007804999128e-07),244.487793,1029098.03
POINT Z (-121.3148115681525 49.41698141231655 2.229007804999128e-07),257.13797,1029154.428
POINT Z (-121.3148402653699 49.41648223652616 2.229007804999128e-07),275.8870544,1029209.971
POINT Z (-121.3148689625872 49.41598306073576 2.229007804999128e-07),281.5119019,1029265.515
POINT Z (-121.3149052939382 49.41548575243502 2.229007804999128e-07),286.352356,1029320.597
POINT Z (-121.315110268564 49.41502969826854 2.229007804999128e-07),282.216217,1029373.134
POINT Z (-121.3153152431899 49.41457364410206 2.229007804999128e-07),271.2730408,1029425.98
POINT Z (-121.3155202178157 49.41411758993559 2.229007804999128e-07),266.0112915,1029478.826
POINT Z (-121.3157251924415 49.41366153576911 2.229007804999128e-07),245.0658112,1029531.671
POINT Z (-121.3158547939349 49.41318750336089 2.229007804999128e-07),241.8738098,1029587.399
POINT Z (-121.31585894426 49.41268813349766 2.229007804999128e-07),241.4102631,1029643.551
POINT Z (-121.3158304986552 49.4121889433059 2.229007804999128e-07),239.5706024,1029699.096
POINT Z (-121.3158020530503 49.41168975311411 2.229007804999128e-07),238.678421,1029754.641
POINT Z (-121.3157532278283 49.41119418923819 2.229007804999128e-07),237.9736176,1029809.957
POINT Z (-121.3155381422689 49.41074513298366 2.229007804999128e-07),238.1783752,1029862.386
POINT Z (-121.31529758727 49.41030680286553 2.229007804999128e-07),239.0873413,1029914.156
POINT Z (-121.315057032271 49.40986847274738 2.229007804999128e-07),241.7003937,1029965.926
POINT Z (-121.3148755792 49.40940704466193 2.229007804999128e-07),240.5787354,1030019.119
POINT Z (-121.3147646538839 49.40891958383662 2.229007804999128e-07),237.8430023,1030073.92
POINT Z (-121.314881423408 49.40844162595025 2.229007804999128e-07),231.7448883,1030128.124
POINT Z (-121.3150341151093 49.4079655112116 2.229007804999128e-07),232.2834015,1030182.211
POINT Z (-121.3151868068105 49.40748939647292 2.229007804999128e-07),234.6932068,1030236.299
POINT Z (-121.3154128009654 49.40705123018716 2.229007804999128e-07),233.8358154,1030288.109
POINT Z (-121.315713427488 49.40665170084674 2.229007804999128e-07),233.0344696,1030337.6
POINT Z (-121.3160140540107 49.4062521715063 2.229007804999128e-07),232.67659,1030387.092
POINT Z (-121.3163577049012 49.40590782200614 2.229007804999128e-07),233.9567413,1030433.979
POINT Z (-121.3168184753046 49.40571368124426 2.229007804999128e-07),236.8899994,1030473.776
POINT Z (-121.3172792457079 49.40551954048239 2.229007804999128e-07),234.9560242,1030513.573
POINT Z (-121.317181304517 49.40507083282813 2.229007804999128e-07),232.3798981,1030566.26
POINT Z (-121.3170254576797 49.40459574150718 2.229007804999128e-07),231.5799561,1030620.284
POINT Z (-121.3168918411207 49.40411420518556 2.229007804999128e-07),231.7021637,1030674.712
POINT Z (-121.3167694029614 49.4036294280232 2.229007804999128e-07),234.0028687,1030729.344
POINT Z (-121.3166469648021 49.40314465086085 2.229007804999128e-07),238.8985596,1030783.975
POINT Z (-121.3165414176277 49.40265635566485 2.229007804999128e-07),234.878479,1030838.881
POINT Z (-121.3162819241763 49.40229083974899 2.229007804999128e-07),230.7575836,1030887.288
POINT Z (-121.3162080513035 49.40179632706094 2.229007804999128e-07),229.2650452,1030942.564
POINT Z (-121.3162880240052 49.40130574975999 2.229007804999128e-07),228.3718414,1030997.562
POINT Z (-121.3163870831019 49.40081566069119 2.229007804999128e-07),228.0755463,1031052.528
POINT Z (-121.3166182887909 49.40037527294479 2.229007804999128e-07),228.5010986,1031104.439
POINT Z (-121.3168853949658 49.39995259778429 2.229007804999128e-07),228.0135498,1031155.278
POINT Z (-121.3171525011408 49.3995299226238 2.229007804999128e-07),225.8592987,1031206.117
POINT Z (-121.3174196073158 49.3991072474633 2.229007804999128e-07),225.0567474,1031256.956
POINT Z (-121.3177150948193 49.39870431318604 2.229007804999128e-07),225.4147949,1031306.648
POINT Z (-121.3180184447208 49.39830684766896 2.229007804999128e-07),225.2606354,1031356.023
POINT Z (-121.3183217946223 49.3979093821519 2.229007804999128e-07),224.0944977,1031405.398
POINT Z (-121.3186251445238 49.39751191663484 2.229007804999128e-07),223.2674561,1031454.773
POINT Z (-121.3189284944253 49.39711445111777 2.229007804999128e-07),222.9421082,1031504.148
POINT Z (-121.3192318443268 49.3967169856007 2.229007804999128e-07),222.4435577,1031553.523
POINT Z (-121.3195351942283 49.39631952008363 2.229007804999128e-07),221.5599518,1031602.898
POINT Z (-121.3198385441298 49.39592205456656 2.229007804999128e-07),221.264801,1031652.273
POINT Z (-121.320104155019 49.39550208398856 2.229007804999128e-07),220.440094,1031702.98
POINT Z (-121.3202249238537 49.39501688826665 2.229007804999128e-07),220.889801,1031757.638
POINT Z (-121.3202456950867 49.39452440872002 2.229007804999128e-07),221.4992065,1031812.757
POINT Z (-121.3201571623782 49.39403230917772 2.229007804999128e-07),220.156189,1031867.851
